database,id,latitude,longitude,scientific_name,rank,taxon_id
inat,185582207,13.093229,78.341018,Hipposideros speoris,NA,40746
inat,185582208,13.093229,78.341018,Hipposideros lankadiva,NA,40749
inat,185582209,13.093229,78.341018,Hipposideros lankadiva,NA,40749
inat,185689499,30.942325,77.1069,Hipposideros,NA,40713
inat,185707637,12.20643585,78.85666609,Pteropus giganteus,NA,40917
inat,185866515,22.4198006,77.3467996,Pteropus giganteus,NA,40917
inat,185883984,11.53553798,77.25991067,Vespertilioninae,NA,846180
inat,185900136,20.20172041,85.78816474,Pteropus giganteus,NA,40917
inat,186002856,20.20172041,85.78816474,Pteropus giganteus,NA,40917
inat,186202488,25.61735153,85.14129636,Pteropus,NA,40870
inat,186387624,17.29461806,74.17746639,Pteropus giganteus,NA,40917
inat,186387625,17.29454639,74.17770972,Pteropus giganteus,NA,40917
inat,186387626,17.29454806,74.17770472,Pteropus giganteus,NA,40917
inat,186395160,13.08530283,80.27940333,Pteropus giganteus,NA,40917
inat,186424053,17.52343544,78.32460601,Pteropus giganteus,NA,40917
inat,186557476,21.18107414,79.06046294,Pipistrellus ceylonicus,NA,40368
inat,186659163,10.1532261,76.3376786,Pteropus giganteus,NA,40917
inat,186843293,18.133192,73.7943,Vespertilionidae,NA,40269
inat,186847433,16.62118579,81.45730878,Vespertilionidae,NA,40269
inat,186853892,13.31261897,76.257478,Pteropus giganteus,NA,40917
inat,186853970,13.344476,76.324971,Pteropus giganteus,NA,40917
inat,186940204,23.59535027,87.42767352,Pteropus giganteus,NA,40917
inat,186972420,13.017325,77.56475833,Chiroptera,NA,40268
inat,186972440,13.017325,77.56475833,Chiroptera,NA,40268
inat,186981394,11.87288475,75.39740753,Pteropus giganteus,NA,40917
inat,187076582,18.50523139,73.84992639,Pteropus giganteus,NA,40917
inat,187211080,13.65863319,79.48724806,Vespertilionidae,NA,40269
inat,187226023,12.42495955,76.65512981,Pteropus giganteus,NA,40917
inat,187229760,19.51563502,83.50757001,Pteropus giganteus,NA,40917
inat,187336230,10.52460009,76.18039984,Pteropus giganteus,NA,40917
inat,187348150,16.68781944,74.59532222,Pteropus giganteus,NA,40917
inat,187477181,8.869709195,76.60113681,Pteropus giganteus,NA,40917
inat,187477186,8.869709195,76.60113681,Pteropus giganteus,NA,40917
inat,187518013,11.16253983,75.87942488,Pteropus giganteus,NA,40917
inat,187600495,13.05880894,80.27562976,Pteropus giganteus,NA,40917
inat,187651805,13.05675923,80.27604265,Pteropus giganteus,NA,40917
inat,187739549,10.88302778,76.06620278,Cynopterus,NA,40789
inat,187753204,23.4542204,72.7211691,Pteropus giganteus,NA,40917
inat,187982166,10.3751986,79.8499179,Taphozous melanopogon,NA,41376
inat,188023893,11.10422222,79.69232222,Pipistrellus,NA,40355
inat,188105275,14.60787222,74.84752778,Vespertilioninae,NA,846180
inat,188199994,9.493101231,76.30081946,Pteropus giganteus,NA,40917
inat,188259349,8.5905,76.8544,Pteropus giganteus,NA,40917
inat,188389217,9.418282535,77.2703845,Rhinolophus beddomei,NA,75010
inat,188486934,9.598903967,77.17154916,Cynopterus,NA,40789
inat,188487557,9.601285472,77.16640569,Pteropus giganteus,NA,40917
inat,188533999,9.647055275,77.17690277,Pteropus giganteus,NA,40917
inat,188555367,9.045224224,76.7271304,Rousettus leschenaultii,NA,75044
inat,188644416,10.80033621,78.76026683,Chiroptera,NA,40268
inat,188872615,23.69943139,82.24068,Pteropus giganteus,NA,40917
inat,188872834,17.96567186,82.94170596,Pteropus giganteus,NA,40917
inat,188903638,17.40659139,78.44564817,Vespertilioninae,NA,846180
inat,188908523,13.7233839,79.5949321,Chiroptera,NA,40268
inat,188963653,8.418863118,77.60246482,Pteropus giganteus,NA,40917
inat,189001276,8.86474675,76.61589,Rousettus leschenaultii,NA,75044
inat,189198732,25.44034167,75.639625,Taphozous,NA,41372
inat,189255064,19.9074279,83.1641562,Cynopterus brachyotis,NA,40793
inat,189274373,12.4243603,76.6563492,Pteropus giganteus,NA,40917
inat,189452312,12.93507559,77.69341182,Vespertilionoidea,NA,446959
inat,189478659,11.80790895,75.45423567,Pteropus giganteus,NA,40917
inat,189503376,10.59297804,76.0016343,Pteropus giganteus,NA,40917
inat,189560249,11.80790895,75.45423567,Pteropus giganteus,NA,40917
inat,189574554,13.34338889,76.32374444,Pteropus giganteus,NA,40917
inat,189681286,27.1596085,77.5218127,Pteropus giganteus,NA,40917
inat,189688956,22.04495494,88.04364435,Vespertilioninae,NA,846180
inat,189736541,24.71057855,92.71291308,Pteropus giganteus,NA,40917
inat,189743032,8.738646667,76.70291167,Pteropus giganteus,NA,40917
inat,189835683,31.20802314,76.25305106,Pteropus giganteus,NA,40917
inat,190073399,24.78426944,92.77284444,Pteropus giganteus,NA,40917
inat,190073585,24.78426944,92.77284444,Pteropus giganteus,NA,40917
inat,190073714,24.78426944,92.77284444,Pteropus giganteus,NA,40917
inat,190073877,24.68649668,92.75160547,Pteropus giganteus,NA,40917
inat,190260922,27.17547048,77.52064355,Pteropus giganteus,NA,40917
inat,190273408,10.1532261,76.3376786,Pteropus giganteus,NA,40917
inat,190328688,22.57284849,88.36646598,Pipistrellus,NA,40355
inat,190403534,12.20921011,79.02652167,Vespertilioninae,NA,846180
inat,190488184,28.4359531,80.57144623,Vespertilionoidea,NA,446959
inat,190669519,12.92273325,80.11871114,Chiroptera,NA,40268
inat,190684839,13.02039368,80.26492945,Pteropus giganteus,NA,40917
inat,190779942,10.8003636,78.7601726,Vespertilioninae,NA,846180
inat,190788547,12.4243603,76.6563492,Pteropus giganteus,NA,40917
inat,190788550,12.4243603,76.6563492,Pteropus giganteus,NA,40917
inat,190788559,12.4243603,76.6563492,Pteropus giganteus,NA,40917
inat,190813968,26.87182278,78.56330666,Pteropus giganteus,NA,40917
inat,190901010,13.04451888,80.27903549,Chalinolobus gouldii,NA,40544
inat,190990121,29.83805556,79.6075,Barbastella darjelingensis,NA,778480
inat,191029847,26.87170761,78.56318013,Pteropus giganteus,NA,40917
inat,191167231,15.85891231,74.52450088,Taphozous melanopogon,NA,41376
inat,191302434,30.28560226,77.97531601,Pteropus giganteus,NA,40917
inat,191302724,30.28407504,77.97483422,Pteropus giganteus,NA,40917
inat,191421173,27.15958736,77.52181247,Pteropus giganteus,NA,40917
inat,191453294,13.02303333,80.24503611,Pteropus giganteus,NA,40917
inat,191454736,13.0240607,80.24458863,Pteropus giganteus,NA,40917
inat,191454789,13.0240607,80.24458863,Pteropus giganteus,NA,40917
inat,191454791,13.0240607,80.24458863,Pteropus giganteus,NA,40917
inat,191472936,21.08510866,71.96372314,Pteropus giganteus,NA,40917
inat,191489148,9.790611374,76.3046696,Pteropus giganteus,NA,40917
inat,191546095,10.296811,77.7087901,Pteropus giganteus,NA,40917
inat,191647491,23.16681389,72.572422220000007,Taphozous,NA,41372
inat,191654912,22.57988047,88.29168062,Cynopterus,NA,40789
inat,191739831,10.1532261,76.3376786,Pteropus giganteus,NA,40917
inat,191752691,13.65962491,79.48752701,Vespertilioninae,NA,846180
inat,191758267,20.02632438,72.76166343,Rousettus leschenaultii,NA,75044
inat,191833934,30.60470768,76.79482117,Pteropus giganteus,NA,40917
inat,191837421,8.410177133,76.97692556,Pteropus giganteus,NA,40917
inat,191846534,13.02398545,80.24441052,Pteropus giganteus,NA,40917
inat,191903162,12.90524113,77.62364061,Pteropodidae,NA,40782
inat,191913393,13.0239638,80.2438814,Pteropus giganteus,NA,40917
inat,191965288,12.30999372,76.67116753,Pteropus giganteus,NA,40917
inat,192032357,13.0239638,80.2438814,Pteropus giganteus,NA,40917
inat,192054743,8.731766667,76.70770833,Pteropus giganteus,NA,40917
inat,192317004,13.02398153,80.24441052,Pteropus giganteus,NA,40917
inat,192343446,17.38369517,78.40227954,Rousettus leschenaultii,NA,75044
inat,192435467,10.4522715,77.51783295,Pteropus giganteus,NA,40917
inat,192697526,9.790611374,76.3046696,Pteropus giganteus,NA,40917
inat,192697568,9.790611374,76.3046696,Pteropus giganteus,NA,40917
inat,192697772,9.790611374,76.3046696,Pteropus giganteus,NA,40917
inat,192704631,15.91903261,75.32153897,Hipposideros,NA,40713
inat,192705181,19.024877,72.85696097,Vespertilionoidea,NA,446959
inat,192717341,26.87160333,78.56356167,Pteropus giganteus,NA,40917
inat,192721023,8.180995449,77.40374932,Cynopterus,NA,40789
inat,192721151,11.1340267,75.8952354,Pteropus giganteus,NA,40917
inat,192818565,15.30898833,73.90528833,Pteropus,NA,40870
inat,192824930,8.69257495,77.039187,Pteropus giganteus,NA,40917
inat,193048878,9.603653406,77.16863394,Pteropus giganteus,NA,40917
inat,193051927,9.574928321,77.17763945,Rhinolophus beddomei,NA,75010
inat,193463010,18.52613415,73.87591511,Pteropus giganteus,NA,40917
inat,193527246,26.57896,93.28021,Pteropus giganteus,NA,40917
inat,193708712,18.92742859,72.82327563,Pteropus giganteus,NA,40917
inat,193859023,14.23976467,76.38887253,Vespertilioninae,NA,846180
inat,193929876,9.307234521,76.58838093,Pteropus giganteus,NA,40917
inat,193930467,9.303169192,76.58716086,Pteropus giganteus,NA,40917
inat,194018341,26.91495707,77.38222648,Pteropus giganteus,NA,40917
inat,194026962,15.58161696,74.58322952,Pteropus giganteus,NA,40917
inat,194177256,12.78654633,78.7166851,Pteropus giganteus,NA,40917
inat,194184984,17.431443260000002,78.47709093,Pteropus giganteus,NA,40917
inat,194185708,8.4968166,76.9524131,Pteropus giganteus,NA,40917
inat,194274325,24.88704508,86.37055513,Vespertilionini,NA,846363
inat,194331084,22.40350636,73.61657314,Rhinopoma,NA,40637
inat,194345924,15.05158801,73.98361132,Pteropus giganteus,NA,40917
inat,194356156,11.3530022,76.7959095,Vespertilioninae,NA,846180
inat,194357078,11.3530022,76.7959095,Pteropus giganteus,NA,40917
inat,194420790,18.99774904,73.67113099,Kerivoula picta,NA,40458
inat,194422064,12.4243603,76.65634912,Pteropus giganteus,NA,40917
inat,194425674,18.89238889,73.67431608,Kerivoula picta,NA,40458
inat,194426967,17.43170492,78.47660914,Pteropus giganteus,NA,40917
inat,194436762,9.57652349,76.43724218,Pteropus giganteus,NA,40917
inat,194491698,15.61403578,76.65998351,Pteropus giganteus,NA,40917
inat,194568608,26.80862716,70.80343377,Rhinopoma,NA,40637
inat,194571458,9.282991667,78.824395,Pteropus giganteus,NA,40917
inat,194642298,26.93630843,94.12560459,Pteropus giganteus,NA,40917
inat,194660496,23.2419997,69.6669324,Vespertilioninae,NA,846180
inat,194730289,10.52331097,76.21744097,Pteropus giganteus,NA,40917
inat,194798332,12.1677012,76.5314817,Pteropus giganteus,NA,40917
inat,194802026,26.872727,78.559973,Pteropus giganteus,NA,40917
inat,194817453,15.33079722,76.45976944,Pteropus giganteus,NA,40917
inat,194821041,10.94266554,79.25026283,Vespertilioninae,NA,846180
inat,194994288,11.986043,92.94456597,Cynopterus,NA,40789
inat,195055985,13.17725983,80.07500354,Hypsugo,NA,765438
inat,195104326,11.99297,75.89303915,Cynopterus,NA,40789
inat,195126494,27.16599,77.52489333,Pteropus giganteus,NA,40917
inat,195126495,27.16598667,77.524905,Pteropus giganteus,NA,40917
inat,195126498,27.16595667,77.52494,Pteropus giganteus,NA,40917
inat,195127806,27.165945,77.52488,Pteropus giganteus,NA,40917
inat,195163397,17.44255615,78.36740937,Pipistrellus ceylonicus,NA,40368
inat,195235086,13.08617868,80.21392336,Pteropus giganteus,NA,40917
inat,195371457,10.05505549,77.06875683,Cynopterus sphinx,NA,40792
inat,195372900,9.602855,77.168457,Pteropus giganteus,NA,40917
inat,195385360,10.52330505,76.21746724,Pteropus giganteus,NA,40917
inat,195451424,22.60933495,88.3804245,Pteropus giganteus,NA,40917
inat,195454720,22.30088056,73.20767222,Pteropodidae,NA,40782
inat,195547556,15.17762684,73.96013945,Pteropus giganteus,NA,40917
inat,195568490,15.32806714,76.45968582,Rhinopoma,NA,40637
inat,195647457,11.31453482,75.74798349,Pteropus giganteus,NA,40917
inat,195650989,13.0670792,77.6135232,Vespertilioninae,NA,846180
inat,195668140,13.0276736,80.2770683,Pteropus giganteus,NA,40917
inat,195696800,25.3511006,78.6389169,Rhinopoma,NA,40637
inat,195711682,26.931854,92.97995297,Cynopterus,NA,40789
inat,195740755,9.632459,76.424474,Pteropus giganteus,NA,40917
inat,195741341,13.0357305,80.263305,Pteropus giganteus,NA,40917
inat,195743741,24.84485741,79.93656221,Rhinopoma,NA,40637
inat,195749910,9.581550764,76.42199822,Pteropus giganteus,NA,40917
inat,195881466,27.17356609,77.51304734,Pteropus giganteus,NA,40917
inat,196018362,25.27592818,91.55668103,Rhinolophus pearsonii,NA,40657
inat,196018363,25.27592818,91.55668103,Rhinolophus pearsonii,NA,40657
inat,196100635,13.05934326,80.23015425,Pteropus giganteus,NA,40917
inat,196101784,13.08643397,80.21470271,Pteropus giganteus,NA,40917
inat,196142635,24.89181,74.64358,Taphozous nudiventris,NA,41377
inat,196182118,13.03838662,80.23905105,Pteropus giganteus,NA,40917
inat,196185488,9.796953706,76.30371207,Megaderma spasma,NA,41321
inat,196214458,14.59690113,74.59560316,Taphozous melanopogon,NA,41376
inat,196214459,14.59159467,74.54093643,Taphozous,NA,41372
inat,196214462,14.50684509,74.23023912,Hipposideros speoris,NA,40746
inat,196214463,14.47762311,74.31305839,Rhinolophus,NA,40642
inat,196214464,14.59169775,74.31547973,Rhinolophus,NA,40642
inat,196214465,14.40983279,74.5675876,Taphozous melanopogon,NA,41376
inat,196214466,14.47062309,74.49459666,Taphozous,NA,41372
inat,196218967,13.05111138,80.19148149,Taphozous,NA,41372
inat,196229825,27.17440189,77.5155106,Pteropus giganteus,NA,40917
inat,196285802,11.104175,79.69214167,Hypsugo,NA,765438
inat,196298331,26.87199114,78.56392192,Pteropus giganteus,NA,40917
inat,196350634,13.08643397,80.21470271,Pteropus giganteus,NA,40917
inat,196427412,9.6426652,76.3670212,Pteropus giganteus,NA,40917
inat,196438794,9.790611374,76.3046696,Pteropus giganteus,NA,40917
inat,196466873,22.70143667,75.84692167,Pteropus giganteus,NA,40917
inat,196466875,22.70065333,75.84681167,Pteropus giganteus,NA,40917
inat,196496296,18.92605628,72.83335067,Pteropus giganteus,NA,40917
inat,196627374,20.2753406,73.0072986,Pteropus giganteus,NA,40917
inat,196628983,13.0263504,77.64448,Pteropus giganteus,NA,40917
inat,196643739,22.98903094,87.00555239,Pteropus giganteus,NA,40917
inat,196650615,16.14683833,77.35084333,Pteropus giganteus,NA,40917
inat,196751353,9.717497305,76.31681571,Pteropus giganteus,NA,40917
inat,196771323,28.55433297,77.19290375,Pteropus giganteus,NA,40917
inat,196826522,8.736208333,76.703955,Pteropus giganteus,NA,40917
inat,196908127,18.97765556,72.83655556,Pteropus giganteus,NA,40917
inat,196910483,27.1795328,78.021112,Rhinopoma,NA,40637
inat,196979860,12.42533602,76.65607721,Pteropus giganteus,NA,40917
inat,197072227,22.58039722,87.972725,Taphozous,NA,41372
inat,197082245,26.0173274,76.5025742,Pteropus giganteus,NA,40917
inat,197167586,27.07710702,77.39896001,Pteropus giganteus,NA,40917
inat,197221040,10.05793558,76.32816732,Pteropus giganteus,NA,40917
inat,197255724,18.5204303,73.8567437,Pteropus giganteus,NA,40917
inat,197485541,26.00310783,76.39188466,Pteropus giganteus,NA,40917
inat,197526639,19.12944568,72.89732395,Pteropus giganteus,NA,40917
inat,197595516,17.42539777,78.45987987,Pteropus giganteus,NA,40917
inat,197599844,12.958266,77.7255357,Vespertilionidae,NA,40269
inat,197888490,27.1596085,77.5218127,Pteropus giganteus,NA,40917
inat,197902061,26.79846389,92.96631667,Cynopterus,NA,40789
inat,197902402,25.28343611,91.56763611,Rhinolophus pearsonii,NA,40657
inat,197947362,15.34032513,76.47853911,Rhinopoma,NA,40637
inat,197959921,11.6676783,76.632607,Megaderma spasma,NA,41321
inat,197960287,10.3269734,76.9553967,Rhinolophus,NA,40642
inat,198010875,11.9391582,76.2703856,Pteropus giganteus,NA,40917
inat,198010876,11.9391582,76.2703856,Pteropus giganteus,NA,40917
inat,198038821,8.68834,77.3094674,Cynopterus,NA,40789
inat,198038838,15.5648707,74.3352858,Otomops wroughtoni,NA,41308
inat,198038839,15.5648707,74.3352858,Megaderma spasma,NA,41321
inat,198038841,15.5648707,74.3352858,Rhinolophus rouxii,NA,40654
inat,198116515,26.01572916,76.36387933,Pteropus giganteus,NA,40917
inat,198116534,26.01573004,76.36387856,Pteropus giganteus,NA,40917
inat,198203235,22.57492986,88.25020529,Pteropus giganteus,NA,40917
inat,198291830,24.57826944,73.68002778,Pteropus giganteus,NA,40917
inat,198355372,12.3138996,76.6282517,Pteropus giganteus,NA,40917
inat,198371320,12.2803858,76.606675,Cynopterus sphinx,NA,40792
inat,198382131,8.681788185,76.78015995,Pteropus giganteus,NA,40917
inat,198390987,27.173575,78.04173611,Rhinopoma,NA,40637
inat,198391983,8.683374339,76.78052923,Pteropus giganteus,NA,40917
inat,198392009,8.683374339,76.78052923,Pteropus giganteus,NA,40917
inat,198480239,15.56881391,73.75908993,Pteropus giganteus,NA,40917
inat,198487420,26.223575,78.17016667,Rhinopoma,NA,40637
inat,198707624,13.2245422,75.1371168,Cynopterus,NA,40789
inat,198786225,24.43201971,92.33068943,Pteropus giganteus,NA,40917
inat,198816731,25.61552157,85.1410652,Pteropus giganteus,NA,40917
inat,198831113,15.06780818,73.97719107,Pteropus giganteus,NA,40917
inat,198878788,25.6153781,85.14134306,Pteropus giganteus,NA,40917
inat,198906094,13.05053719,80.25141276,Pteropus giganteus,NA,40917
inat,198911471,17.46860173,78.34311325,Chiroptera,NA,40268
inat,198946794,19.08421429,72.86816742,Pteropus giganteus,NA,40917
inat,198978400,12.3159679,76.63623759,Pteropus giganteus,NA,40917
inat,199008012,15.06840556,73.97126111,Pteropus giganteus,NA,40917
inat,199177888,27.17803,78.0234,Taphozous nudiventris,NA,41377
inat,199178240,27.17811333,78.02321667,Taphozous nudiventris,NA,41377
inat,199181384,18.28069274,83.03969912,Rhinolophoidea,NA,446956
inat,199190519,12.04943354,76.69288778,Pteropus giganteus,NA,40917
inat,199242491,10.0681186,78.23656582,Pteropus giganteus,NA,40917
inat,199296015,24.43201971,92.33068943,Pteropus giganteus,NA,40917
inat,199366270,13.02002783,80.22501333,Pteropus giganteus,NA,40917
inat,199419648,10.09825917,76.36489257,Pteropus giganteus,NA,40917
inat,199458694,21.1295473,72.7734652,Pteropus giganteus,NA,40917
inat,199531414,23.15294488,79.89757944,Pteropus giganteus,NA,40917
inat,199666610,24.77347433,73.48727646,Pteropus giganteus,NA,40917
inat,199667702,20.6932258,81.5487971,Vespertilioninae,NA,846180
inat,199669976,23.5834946,72.1329669,Taphozous nudiventris,NA,41377
inat,199776722,11.0168445,76.9558321,Pteropus giganteus,NA,40917
inat,199781461,11.52510362,76.03879094,Rhinolophus beddomei,NA,75010
inat,199857984,27.16582058,77.52492418,Pteropus giganteus,NA,40917
inat,199859451,9.686806,76.342515,Pteropus giganteus,NA,40917
inat,199862002,12.50892413,79.88473535,Cynopterus,NA,40789
inat,199879350,22.33927833,73.654055,Pteropus giganteus,NA,40917
inat,200006815,28.72938,77.13389717,Scotophilus heathii,NA,75069
inat,200096348,19.20318365,73.87424994,Pteropus giganteus,NA,40917
inat,200175595,27.39358497,95.60583897,Cynopterus,NA,40789
inat,200212338,26.87191667,78.56393,Pteropus giganteus,NA,40917
inat,200265098,27.21518172,77.50299945,Pteropus giganteus,NA,40917
inat,200299073,11.86799171,75.88102508,Rhinolophus rouxii,NA,40654
inat,200373291,27.16574653,77.52448288,Pteropus giganteus,NA,40917
inat,200413356,15.4027005,74.0077849,Rhinolophus beddomei,NA,75010
inat,200497656,10.1532261,76.3376786,Cynopterus sphinx,NA,40792
inat,200499588,10.7867303,76.6547932,Cynopterus brachyotis,NA,40793
inat,200527052,11.98599697,92.945277,Cynopterus brachyotis,NA,40793
inat,200587300,10.1532261,76.3376786,Cynopterus sphinx,NA,40792
inat,200617070,26.884006,77.367942,Pteropus giganteus,NA,40917
inat,200625436,27.17898407,78.02252825,Taphozous nudiventris,NA,41377
inat,200693107,10.1532261,76.3376786,Cynopterus sphinx,NA,40792
inat,200705384,10.5302908,76.3473187,Cynopterus sphinx,NA,40792
inat,200792427,28.60766697,77.21760997,Pteropus giganteus,NA,40917
inat,200828783,9.4716203,76.3926668,Pteropus giganteus,NA,40917
inat,200828785,9.4716203,76.3926668,Pteropus giganteus,NA,40917
inat,200898143,9.597979481,77.2219699,Rhinolophus beddomei,NA,75010
inat,200899024,11.0168445,76.9558321,Pteropus giganteus,NA,40917
inat,200901864,11.0168445,76.9558321,Cynopterus sphinx,NA,40792
inat,200902419,11.0168445,76.9558321,Pipistrellus coromandra,NA,40367
inat,200937977,27.21378901,88.52498353,Rousettus leschenaultii,NA,75044
inat,200979666,27.16122331,77.52126403,Pteropus giganteus,NA,40917
inat,200979673,27.16122331,77.52126403,Pteropus giganteus,NA,40917
inat,200982789,27.16122331,77.52126403,Pteropus giganteus,NA,40917
inat,201126338,15.7221877,73.68294053,Rousettus leschenaultii,NA,75044
inat,201197583,27.1596085,77.5218127,Pteropus giganteus,NA,40917
inat,201231125,21.23237847,72.89534491,Pteropus giganteus,NA,40917
inat,201241830,21.35586319,72.98720778,Pipistrellus,NA,40355
inat,201252492,23.02143899,72.57396434,Pteropus giganteus,NA,40917
inat,201347632,10.06380728,76.99094369,Cynopterus sphinx,NA,40792
inat,201361485,22.414865,88.42939167,Pteropus giganteus,NA,40917
inat,201454957,24.6666407,75.7862595,Taphozous nudiventris,NA,41377
inat,201455019,24.6665961,75.7862657,Rhinopoma,NA,40637
inat,201488869,21.35620885,73.00530273,Pipistrellus,NA,40355
inat,201579592,17.51253241,78.5163288,Cynopterus,NA,40789
inat,201654421,21.25182778,73.30657222,Pteropus giganteus,NA,40917
inat,202020424,14.247984,76.9688067,Hipposideros lankadiva,NA,40749
inat,202026061,12.84217732,77.72533478,Cynopterus sphinx,NA,40792
inat,202069265,15.72960297,73.71246105,Pteropus giganteus,NA,40917
inat,202124218,10.03188056,76.98610556,Rhinolophus beddomei,NA,75010
inat,202248269,12.131217,75.51937103,Rhinolophus beddomei,NA,75010
inat,202251015,9.301040062,76.58549991,Pteropus giganteus,NA,40917
inat,202293113,27.16694167,77.52453333,Pteropus giganteus,NA,40917
inat,202293145,27.16600333,77.525835,Pteropus giganteus,NA,40917
inat,202327693,27.16550333,77.52465333,Pteropus giganteus,NA,40917
inat,202327708,27.16566833,77.524915,Pteropus giganteus,NA,40917
inat,202377848,11.37917285,76.77402476,Pteropus giganteus,NA,40917
inat,202398287,8.58152556,77.40940697,Hipposideros,NA,40713
inat,202401175,13.0711,77.58064722,Cynopterus sphinx,NA,40792
inat,202401599,13.07111389,77.58060833,Cynopterus sphinx,NA,40792
inat,202422178,23.1047344,77.7230317,Pteropus giganteus,NA,40917
inat,202558782,15.2442763,73.9389036,Pteropus giganteus,NA,40917
inat,202589621,26.87194333,78.56293833,Pteropus giganteus,NA,40917
inat,202591956,26.87168803,78.56339567,Pteropus giganteus,NA,40917
inat,202633289,24.55297884,73.65617282,Rhinopoma,NA,40637
inat,202633361,24.5916884,73.6328284,Rhinopoma,NA,40637
inat,202653138,22.50025124,71.2420447,Pteropus giganteus,NA,40917
inat,202669712,12.81807059,74.86775495,Cynopterus sphinx,NA,40792
inat,202789901,33.770171,75.21317,Rhinolophus,NA,40642
inat,202823254,15.7271978,73.67667491,Chiroptera,NA,40268
inat,202923142,27.17471175,78.04069318,Rhinopoma,NA,40637
inat,202962865,22.49991128,71.24237025,Pteropus giganteus,NA,40917
inat,202990054,8.551339742,76.89228592,Pteropus giganteus,NA,40917
inat,202997082,26.9157487,70.9083443,Taphozous nudiventris,NA,41377
inat,203074676,13.5186931,75.0905016,Cynopterus sphinx,NA,40792
inat,203080943,26.18809278,91.74228117,Pteropus giganteus,NA,40917
inat,203082629,26.18797033,91.742194,Pteropus giganteus,NA,40917
inat,203083841,21.25624167,69.95719167,Rhinopoma microphyllum,NA,40640
inat,203088144,18.92568304,72.83169315,Pteropus giganteus,NA,40917
inat,203111443,25.37375669,90.56721173,Megaderma spasma,NA,41321
inat,203114621,9.763452372,76.28797764,Chiroptera,NA,40268
inat,203114673,9.625965618,76.20765302,Chiroptera,NA,40268
inat,203114935,9.618238932,76.2532574,Chiroptera,NA,40268
inat,203378386,11.44675479,78.40560503,Pteropus giganteus,NA,40917
inat,203445528,10.5613136,76.1102499,Pteropus giganteus,NA,40917
inat,203586339,9.796340009,76.21027151,Pteropus giganteus,NA,40917
inat,203590933,24.577875,73.67993,Pteropus giganteus,NA,40917
inat,203599708,12.87331856,80.09217907,Vespertilioninae,NA,846180
inat,203669404,17.45241333,78.37957,Pteropus giganteus,NA,40917
inat,203708227,11.3367493,76.8815742,Cynopterus sphinx,NA,40792
inat,203739849,26.18307372,91.7404975,Pteropus giganteus,NA,40917
inat,203751037,12.04098957,75.20998199,Pteropus giganteus,NA,40917
inat,203847512,18.52491026,73.87473267,Pteropus giganteus,NA,40917
inat,203847513,18.52491026,73.87473267,Pteropus giganteus,NA,40917
inat,203847514,18.52491026,73.87473267,Pteropus giganteus,NA,40917
inat,203847524,16.00774592,73.49920389,Pteropus giganteus,NA,40917
inat,203908513,26.87152192,78.56270192,Pteropus giganteus,NA,40917
inat,204035023,26.871855,78.563395,Pteropus giganteus,NA,40917
inat,204035086,26.87165167,78.56259667,Pteropus giganteus,NA,40917
inat,204127391,29.472478,79.6480854,Rhinolophus luctus,NA,40686
inat,204128765,21.81253478,86.78931203,Cynopterus,NA,40789
inat,204140311,12.2227233,76.6272876,Pteropus giganteus,NA,40917
inat,204140350,12.2227233,76.6272876,Pipistrellus,NA,40355
inat,204251830,22.79660036,77.66784836,Hipposideros,NA,40713
inat,204289016,12.958266,77.7255357,Vespertilionidae,NA,40269
inat,204310581,26.62256135,73.87829,Pteropus giganteus,NA,40917
inat,204534885,24.5722479,73.690496,Pteropus giganteus,NA,40917
inat,204734351,16.74750556,77.99329167,Pteropus giganteus,NA,40917
inat,204894889,17.43193792,78.36217091,Cynopterus sphinx,NA,40792
inat,204910575,21.32657541,72.85308857,Pipistrellus,NA,40355
inat,205213354,9.73065149,76.20308835,Vespertilioninae,NA,846180
inat,205403162,9.703465148,76.22001463,Vespertilioninae,NA,846180
inat,205545099,24.45500367,73.64633474,Pteropus giganteus,NA,40917
inat,205731467,27.165657,77.525026,Pteropus giganteus,NA,40917
inat,205789970,26.21235943,78.17720521,Taphozous nudiventris,NA,41377
inat,205800826,23.69577231,80.98282341,Pteropus giganteus,NA,40917
inat,205811269,17.7711568,83.2358316,Rhinopoma,NA,40637
inat,205817269,11.53602,77.25974,Pteropus giganteus,NA,40917
inat,205819334,11.2334563,77.1029009,Pteropus giganteus,NA,40917
inat,205852341,12.97134456,77.59207025,Pteropus giganteus,NA,40917
inat,205852578,15.317825,76.46383667,Hipposideros,NA,40713
inat,205957966,26.580833,93.338889,Pteropus giganteus,NA,40917
inat,206023650,14.45029768,75.93608592,Pteropus giganteus,NA,40917
inat,206181080,10.16516944,76.43877222,Pteropus giganteus,NA,40917
inat,206406837,10.9584579,79.3734823,Taphozous,NA,41372
inat,206408797,12.42585823,76.65775229,Pteropus giganteus,NA,40917
inat,206434836,29.52953135,79.68824691,Rhinolophus perniger,NA,1431102
inat,206676666,27.17673569,78.02337826,Rhinopoma,NA,40637
inat,206772956,12.80881194,77.58972167,Pteropus giganteus,NA,40917
inat,206910908,12.8420704,77.5885283,Pteropus giganteus,NA,40917
inat,207068511,27.09452742,77.66792916,Taphozous nudiventris,NA,41377
inat,207137641,8.510127706,78.09693072,Pteropus giganteus,NA,40917
